Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRJ49,OUT049,2083.2169914251226
FDE05,OUT049,2466.0833550235084
FDU31,OUT017,3565.9176268669607
NCN19,OUT027,4916.3553812248865
FDK56,OUT027,5006.646609513118
FDK58,OUT017,1563.676858596357
NCJ42,OUT035,1563.676858596357
FDZ34,OUT027,5182.811446733622
FDA52,OUT018,2820.429900481097
NCR29,OUT013,859.4804293220585
FDT48,OUT035,3310.651600795339
DRJ51,OUT019,538.2090812549691
NCS54,OUT046,2837.650574505186
FDV01,OUT035,2499.2624164119784
DRG51,OUT027,4050.5314608790095
NCG42,OUT013,2087.757861155802
FDA51,OUT049,1912.9074872744711
FDV19,OUT010,384.01655989736014
NCT18,OUT045,3082.4429478276807
NCS41,OUT045,3092.6216159552832
FDO03,OUT046,3867.8332666291903
FDL12,OUT010,161.4707534601441
FDY37,OUT010,304.34871369316596
FDI58,OUT049,1514.4134254055966
FDT28,OUT018,2459.6510155577193
NCC42,OUT010,299.937644680471
FDO01,OUT017,2087.757861155802
FDJ02,OUT013,2466.0833550235084
FDQ04,OUT018,695.2981677696403
DRL47,OUT013,2083.2169914251226
FDZ32,OUT035,1575.520000901861
FDC35,OUT035,3513.122071999415
FDX14,OUT045,1062.4346597160074
FDZ35,OUT013,1563.676858596357
FDL14,OUT013,2517.8837974795806
FDO04,OUT049,859.4804293220585
DRK11,OUT017,2471.733255224748
FDB44,OUT018,3494.977974885956
FDZ50,OUT049,3092.6216159552832
FDI12,OUT027,2531.4097750250867
FDU43,OUT017,3930.7802561167496
FDD58,OUT010,240.3136512948092
FDB27,OUT017,3092.6216159552832
FDB04,OUT018,1380.8927898516254
NCO17,OUT013,2033.4976166472297
FDL12,OUT017,859.4804293220585
DRJ13,OUT049,2672.2304336820985
FDD57,OUT045,1554.6333790350834
FDW19,OUT035,1615.5519455257117
DRD27,OUT018,1554.6333790350834
FDH27,OUT027,3874.2270293490083
NCW30,OUT027,7123.554297326601
FDR40,OUT018,1214.4347712228175
FDG05,OUT013,2568.4170287721886
NCY41,OUT019,89.82738843987124
FDI38,OUT018,3483.7713943819076
FDR20,OUT046,695.2981677696403
FDE09,OUT017,1589.0162401452146
FDN50,OUT019,248.37333783117828
DRF27,OUT045,2482.985847197178
DRF51,OUT013,695.2981677696403
NCO02,OUT019,170.19936801379154
FDB51,OUT027,1718.0729945726634
FDJ50,OUT013,844.0393730031814
FDN52,OUT013,1380.8927898516254
FDX14,OUT013,1208.5773092002803
FDT27,OUT019,666.1288725353435
FDV10,OUT013,695.2981677696403
FDU33,OUT046,695.2981677696403
FDU58,OUT046,3092.6216159552832
NCP42,OUT027,5216.609467025385
FDL51,OUT027,5653.902333225508
DRH15,OUT027,1109.5349089935335
FDU16,OUT017,1375.0353278290881
FDW15,OUT017,2466.0833550235084
FDQ44,OUT045,2083.2169914251226
NCI06,OUT027,4932.391844646303
DRK23,OUT019,543.5162893624631
FDC28,OUT035,1589.0162401452146
NCY17,OUT019,92.05951532950081
NCV05,OUT018,2492.8300769461894
FDM34,OUT019,322.7671559372207
DRD60,OUT027,4971.146522828944
FDT38,OUT046,1375.0353278290881
FDQ57,OUT018,2459.6510155577193
FDE59,OUT027,1109.5349089935335
NCM43,OUT046,2691.0290985652014
DRI51,OUT049,2831.5522099260006
NCG30,OUT017,2083.2169914251226
NCK54,OUT035,1899.85815352423
FDQ16,OUT019,269.41406483450027
FDI36,OUT013,3115.814894231067
FDX16,OUT027,3904.8043666465323
FDA34,OUT046,2837.650574505186
FDJ48,OUT018,3896.5891579157574
FDU47,OUT035,2087.757861155802
FDS39,OUT046,2087.757861155802
FDD11,OUT046,4071.921352265235
FDM16,OUT027,1894.552746587048
FDU56,OUT018,3071.654613269381
FDQ32,OUT017,2083.2169914251226
DRK35,OUT013,695.2981677696403
FDA58,OUT049,3831.3785553717544
DRG48,OUT019,390.9825896076633
FDT59,OUT010,611.6705640899755
FDQ31,OUT019,242.97657575521842
FDS51,OUT018,1013.1070193947392
FDW32,OUT027,2304.874268516
FDI15,OUT027,5188.211658989152
NCV30,OUT017,956.6803613656891
DRG25,OUT049,3092.6216159552832
FDT02,OUT013,695.2981677696403
FDO33,OUT027,3011.10264543306
FDP38,OUT035,747.959941296503
FDZ45,OUT035,3115.814894231067
NCA54,OUT027,4921.102746761591
FDU33,OUT017,706.1505478734296
FDN58,OUT017,3885.6588313889783
FDI05,OUT045,1147.8897504108365
FDM57,OUT019,221.75738052056525
NCS42,OUT027,2532.676270073028
FDB57,OUT045,3607.11630306624
FDC03,OUT045,3092.6216159552832
FDZ58,OUT013,2083.2169914251226
NCK29,OUT045,2083.2169914251226
NCR53,OUT045,3792.2572678950755
FDE26,OUT027,3940.18516763178
FDU52,OUT049,2499.2624164119784
FDE41,OUT027,2178.83338943517
FDU38,OUT018,3081.8332813969837
FDA52,OUT017,2837.650574505186
FDW46,OUT046,1024.9747006385276
DRI59,OUT035,3811.628095864805
FDT38,OUT035,1375.0353278290881
FDL33,OUT018,3098.745115038467
FDQ01,OUT027,6432.990268768594
FDJ08,OUT046,3092.6216159552832
FDQ47,OUT049,695.2981677696403
NCZ18,OUT013,4000.36103532957
FDE29,OUT017,912.6248534494639
FDF10,OUT027,3821.786597815042
FDC48,OUT049,1305.705412790913
FDY58,OUT013,3876.6758000816435
NCX30,OUT010,553.4976624978335
FDV11,OUT013,2837.650574505186
FDT46,OUT046,723.1039102984963
DRD01,OUT019,155.9842633966113
FDQ11,OUT013,4062.9575170791886
NCM41,OUT017,1514.4134254055966
NCC55,OUT013,695.2981677696403
FDG45,OUT027,5572.019260791727
NCQ54,OUT049,2739.6441294374495
FDM34,OUT045,2087.757861155802
FDD17,OUT019,549.0517232791358
FDN38,OUT027,6461.561695656084
FDB53,OUT018,2459.6510155577193
NCL06,OUT035,4064.3272448769926
NCV18,OUT019,218.8382189816985
FDX25,OUT013,3082.4429478276807
FDB39,OUT046,859.4804293220585
FDC33,OUT049,3115.814894231067
NCO14,OUT018,695.2981677696403
FDA58,OUT027,6257.967081015457
NCQ02,OUT017,3092.6216159552832
NCR53,OUT017,3832.4129889540272
FDN52,OUT046,1431.3730239349275
FDG26,OUT046,4075.0241978088598
FDE23,OUT027,1221.8143954420302
DRI37,OUT013,876.4841856334072
DRH37,OUT018,2692.493226856545
FDO01,OUT035,2083.2169914251226
FDK45,OUT049,1872.9209968895798
FDP23,OUT049,3565.9176268669607
FDM33,OUT035,3534.7020318842974
FDD36,OUT017,2067.64271859662
FDL56,OUT017,1375.0353278290881
FDT27,OUT010,690.5238597584901
FDG52,OUT017,695.2981677696403
NCL42,OUT035,4002.6442273792145
DRJ24,OUT046,3092.6216159552832
FDV38,OUT046,844.0393730031814
FDT35,OUT045,2759.0533558964094
FDY51,OUT045,3513.122071999415
FDC37,OUT017,1563.676858596357
NCP43,OUT013,2985.6251165852536
FDO33,OUT045,1628.413140625536
FDW04,OUT018,2087.757861155802
NCC31,OUT046,2499.2624164119784
FDK22,OUT049,3565.9176268669607
FDJ50,OUT017,859.4804293220585
FDV13,OUT017,1485.5125643169415
DRL60,OUT017,2482.985847197178
FDW03,OUT017,1563.676858596357
FDY27,OUT035,2837.650574505186
FDB39,OUT027,1640.1301041243707
FDU59,OUT045,2691.0290985652014
FDZ57,OUT049,2087.757861155802
FDO21,OUT049,3873.8556665075866
FDS43,OUT018,3081.8332813969837
FDU28,OUT010,536.4498585340999
FDC51,OUT010,258.12993796708014
FDW16,OUT010,224.0167845924076
FDP32,OUT010,290.41252437586263
FDB60,OUT019,494.7792009310564
NCQ30,OUT046,2083.2169914251226
FDD26,OUT049,3092.6216159552832
FDI44,OUT045,1208.5773092002803
DRH23,OUT046,859.4804293220585
FDO44,OUT046,1602.9744283168961
FDG04,OUT046,3092.6216159552832
FDM32,OUT027,2573.780075175228
FDM09,OUT013,2759.0533558964094
FDZ47,OUT013,1554.6333790350834
FDM40,OUT027,3381.2106731378367
FDY48,OUT017,1558.5813264579365
NCM30,OUT045,695.2981677696403
FDX36,OUT010,556.9105460623016
DRF03,OUT017,695.2981677696403
FDN51,OUT049,4127.575002703433
FDM57,OUT049,1305.705412790913
FDB35,OUT049,1524.6168463952338
FDY13,OUT027,2038.9006514519751
FDA37,OUT017,2083.2169914251226
NCX53,OUT017,2087.757861155802
FDD59,OUT018,1230.2205265252173
FDX10,OUT019,85.66676436968228
FDC03,OUT018,3081.8332813969837
FDW43,OUT035,3856.209849181319
FDW10,OUT046,2812.587935479101
FDY14,OUT027,6398.202867801452
FDV43,OUT045,702.3036897432451
FDO40,OUT013,2471.733255224748
FDP46,OUT027,2565.5020919982853
NCE43,OUT019,384.74764363210693
FDD05,OUT035,2083.2169914251226
FDJ60,OUT010,384.86845231260384
DRE27,OUT018,1554.6333790350834
FDO11,OUT035,4098.602947769301
DRG11,OUT027,2713.48345833955
FDK33,OUT010,535.7543708030157
DRM23,OUT045,2765.6366988421973
FDJ02,OUT027,3889.662058700642
NCZ05,OUT045,1563.676858596357
NCL30,OUT013,2083.2169914251226
FDZ19,OUT018,2820.429900481097
FDM45,OUT049,2083.2169914251226
FDO36,OUT046,2873.2590180006023
NCK31,OUT045,733.1370030027764
DRJ37,OUT045,2499.2624164119784
FDP24,OUT018,2083.2169914251226
FDF46,OUT013,1912.9074872744711
FDX46,OUT019,157.069538102539
NCL18,OUT045,3092.6216159552832
FDJ26,OUT013,3513.122071999415
FDJ07,OUT045,1912.9074872744711
FDY15,OUT013,2499.2624164119784
DRG01,OUT045,1142.0322883882995
FDF58,OUT045,1024.9747006385276
FDZ14,OUT019,280.1402103694571
FDP31,OUT049,1024.9747006385276
FDH45,OUT013,695.2981677696403
FDA09,OUT010,446.33802643002497
FDW31,OUT035,3148.9834602926185
FDA57,OUT046,695.2981677696403
NCE55,OUT035,2837.650574505186
FDC17,OUT019,559.3597777387774
FDC59,OUT013,1018.6522838354365
FDA22,OUT013,2739.6441294374495
FDK52,OUT035,3771.660670386826
NCM26,OUT046,2499.2624164119784
NCT53,OUT035,2721.92839350727
FDW45,OUT018,2459.6510155577193
NCI18,OUT035,3842.063425122834
FDE38,OUT018,2686.825164191237
FDF08,OUT019,244.97037917051736
FDY58,OUT010,559.5152708377192
FDF58,OUT019,198.68241406543044
FDX39,OUT017,3560.0841497841825
FDB44,OUT049,3565.9176268669607
FDF28,OUT013,2083.2169914251226
FDE39,OUT013,1934.4819614265987
FDT37,OUT018,3975.5641468075437
FDZ45,OUT017,3159.157705514622
FDO40,OUT035,2476.3109610313427
FDM57,OUT027,2296.9336788706137
DRG36,OUT017,2837.650574505186
FDY36,OUT010,201.31810361392743
DRL60,OUT027,3929.0319688052155
FDS25,OUT019,268.9214010020903
DRF49,OUT027,3002.1813256555542
FDP16,OUT045,4014.275848888086
FDS60,OUT049,2979.716077076677
FDU15,OUT027,1109.5349089935335
FDK43,OUT046,2083.2169914251226
FDN25,OUT046,859.4804293220585
FDE53,OUT049,1563.676858596357
FDB22,OUT013,2524.7329348714466
FDE39,OUT017,2059.4815941163374
FDX35,OUT035,3797.5035409065326
NCG54,OUT049,2759.0533558964094
FDH27,OUT035,2466.0833550235084
NCK42,OUT013,3557.6014211345664
FDS25,OUT049,1582.172648968509
FDI10,OUT018,2820.429900481097
FDU35,OUT035,1554.6333790350834
FDI04,OUT017,3175.639106963004
DRK23,OUT035,4055.8719025598025
FDB53,OUT019,347.1486921635893
FDY02,OUT049,4009.2164479364105
FDM60,OUT035,695.2981677696403
NCJ31,OUT010,554.5070296886978
DRP35,OUT017,2083.2169914251226
NCQ30,OUT018,2083.2169914251226
DRL11,OUT010,378.3054510813966
FDU01,OUT013,3092.6216159552832
FDR39,OUT035,2944.708609503318
FDO08,OUT046,2704.045838215326
FDC02,OUT045,4170.600367414342
NCZ29,OUT035,2083.2169914251226
FDF29,OUT010,290.8676090070204
FDZ23,OUT017,3092.6216159552832
NCU53,OUT018,2686.825164191237
NCW30,OUT013,4127.995404004952
NCM26,OUT027,3952.9121352434227
FDV50,OUT027,3211.031694051294
FDW15,OUT049,2466.0833550235084
FDI35,OUT027,4982.435620713656
FDO11,OUT017,4062.774625609485
FDN48,OUT046,1514.4134254055966
NCA17,OUT049,2466.0833550235084
NCN54,OUT013,1208.5773092002803
FDP22,OUT013,727.6414913421227
NCB54,OUT035,2083.2169914251226
FDD08,OUT045,695.2981677696403
DRM48,OUT010,90.09530771117822
FDG41,OUT027,2930.720033431264
FDE44,OUT027,1231.7203911980132
FDE26,OUT035,2466.0833550235084
NCS38,OUT013,1872.9209968895798
NCJ54,OUT018,3758.0140513224883
FDI40,OUT019,257.01843172406024
FDN45,OUT018,3676.4244020030724
FDU43,OUT046,3994.910983406175
FDI04,OUT010,571.8050052804105
NCC07,OUT018,1563.676858596357
NCC07,OUT019,262.62013365482835
NCD18,OUT045,3861.0761077953316
FDU55,OUT035,4087.7729299361367
FDX59,OUT035,695.2981677696403
FDR52,OUT049,3092.6216159552832
NCP17,OUT013,1013.1070193947392
FDQ32,OUT045,2083.2169914251226
NCT17,OUT049,3092.6216159552832
FDO10,OUT049,859.4804293220585
FDE32,OUT049,695.2981677696403
FDN44,OUT045,2629.9301619287767
FDH02,OUT035,1485.5125643169415
FDK60,OUT013,1554.6333790350834
FDS24,OUT019,223.58122891963043
FDL03,OUT010,753.7628277263186
FDB46,OUT027,5591.9962125150505
FDO48,OUT049,3829.0323973149284
FDZ39,OUT049,1563.676858596357
FDT02,OUT027,1109.5349089935335
FDC50,OUT013,1545.200940061716
FDP39,OUT035,778.7465792405638
DRG15,OUT018,906.4276134867451
FDP10,OUT018,1563.676858596357
FDF53,OUT027,4968.714486072826
FDN34,OUT045,2765.6366988421973
FDK02,OUT045,2083.2169914251226
FDC23,OUT045,2837.650574505186
FDJ10,OUT019,322.05486064094845
FDE53,OUT035,1575.520000901861
FDR25,OUT035,4116.986209586838
FDW50,OUT046,2704.045838215326
FDS09,OUT049,767.7369183187212
FDW49,OUT010,400.47256479393906
FDU51,OUT046,2873.2590180006023
FDF28,OUT018,2083.2169914251226
NCY30,OUT018,2869.338539594492
FDD44,OUT045,3999.5305144062136
FDX09,OUT017,2837.650574505186
NCF30,OUT013,2083.2169914251226
FDZ50,OUT019,570.7633694571246
FDW37,OUT013,1485.5125643169415
FDD11,OUT049,4069.8602401288717
DRH39,OUT018,1148.099824717383
FDA36,OUT049,3082.4429478276807
NCG43,OUT049,1514.4134254055966
FDF02,OUT035,1563.676858596357
FDP57,OUT027,2685.5070157789783
NCE42,OUT017,3916.388423393614
NCR38,OUT027,6298.455011995187
FDP03,OUT019,295.37227034175675
FDO51,OUT035,695.2981677696403
NCQ42,OUT046,2083.2169914251226
NCM41,OUT046,1504.833844842799
FDH48,OUT027,2296.9336788706137
DRF60,OUT046,3938.076274665484
FDJ27,OUT035,1558.5813264579365
FDQ14,OUT013,2476.3109610313427
FDN27,OUT017,2027.318126966065
NCQ02,OUT046,3092.6216159552832
FDJ33,OUT049,2083.2169914251226
FDP07,OUT027,5265.194209920381
DRE01,OUT049,3929.6332726261844
FDU36,OUT045,1554.6333790350834
FDL28,OUT017,3873.088492808439
NCX53,OUT046,2087.757861155802
FDZ39,OUT013,1563.676858596357
NCP42,OUT013,3092.6216159552832
FDJ14,OUT035,1256.3477310122364
FDK04,OUT049,859.4804293220585
NCC19,OUT017,3092.6216159552832
FDS09,OUT018,798.4708543811032
FDZ02,OUT046,1554.6333790350834
FDD35,OUT018,2083.2169914251226
NCY42,OUT017,2466.0833550235084
FDB05,OUT045,3942.095415058413
FDF20,OUT035,3092.6216159552832
NCO41,OUT018,1554.6333790350834
FDC40,OUT027,2038.9006514519751
FDV58,OUT045,3109.5334495967663
FDZ57,OUT045,2087.757861155802
DRM35,OUT046,2880.927613519877
DRN36,OUT018,1530.65301706444
FDQ13,OUT046,1305.705412790913
DRO35,OUT010,263.48594939161336
NCD43,OUT035,1563.676858596357
FDA51,OUT018,1885.401906805224
NCX17,OUT027,6257.967081015457
NCZ17,OUT049,695.2981677696403
FDR11,OUT027,4114.560484093534
FDW34,OUT049,3999.9629983488417
FDN50,OUT017,1514.4134254055966
FDS09,OUT046,727.6414913421227
FDS48,OUT018,2469.878621565553
FDL44,OUT049,2691.0290985652014
DRF48,OUT018,3081.8332813969837
FDA14,OUT018,2459.6510155577193
NCD30,OUT049,1554.6333790350834
FDI16,OUT017,798.4708543811032
NCG06,OUT035,4106.1383197078085
DRZ24,OUT035,2083.2169914251226
NCS17,OUT045,1545.200940061716
FDB37,OUT045,4028.495301959922
FDE10,OUT035,2087.757861155802
FDC57,OUT045,3092.6216159552832
FDM12,OUT018,3081.8332813969837
FDE24,OUT049,2087.757861155802
FDW22,OUT045,3571.846790355403
DRD01,OUT027,1578.174434945108
NCZ18,OUT027,6369.631440913962
FDN49,OUT045,695.2981677696403
FDR22,OUT035,1872.9209968895798
FDV08,OUT019,97.67593417252021
FDY39,OUT046,3092.6216159552832
FDV36,OUT049,2083.2169914251226
FDO60,OUT045,702.3036897432451
FDU04,OUT027,3211.031694051294
FDR20,OUT027,1221.8143954420302
FDW19,OUT019,270.46960578199725
FDU40,OUT049,3092.6216159552832
FDK15,OUT045,1554.6333790350834
DRF15,OUT035,2482.985847197178
FDQ25,OUT017,2837.650574505186
FDI48,OUT019,134.30009263536817
FDS49,OUT046,1214.4347712228175
FDV22,OUT046,2587.539641617591
NCV42,OUT046,1589.0162401452146
FDX26,OUT046,3082.4429478276807
FDI33,OUT018,1485.5125643169415
FDZ14,OUT049,2083.2169914251226
FDG10,OUT013,859.4804293220585
FDM38,OUT018,733.1370030027764
FDG26,OUT027,6481.598259430889
FDH46,OUT035,1558.5813264579365
FDN13,OUT018,1554.6333790350834
FDU57,OUT035,2466.0833550235084
NCI06,OUT046,2886.5592136185805
FDM38,OUT045,844.0393730031814
NCG42,OUT010,283.49236159965824
FDL39,OUT045,2931.7596328542018
FDT31,OUT019,507.060742658769
FDV59,OUT013,3560.0841497841825
FDB49,OUT035,1558.5813264579365
FDD58,OUT049,1558.5813264579365
DRN59,OUT046,706.1505478734296
FDX48,OUT049,2499.2624164119784
FDQ11,OUT049,4053.810790423438
FDY12,OUT049,841.0857373761507
FDQ11,OUT045,4053.810790423438
DRI11,OUT017,1912.9074872744711
FDY32,OUT027,4135.624508661999
FDS51,OUT045,912.6248534494639
FDR19,OUT010,347.4833432035522
DRB13,OUT018,3081.8332813969837
FDS21,OUT035,956.6803613656891
FDQ40,OUT045,2837.650574505186
NCE55,OUT013,2837.650574505186
FDX43,OUT027,4253.64899919936
FDS12,OUT049,2083.2169914251226
DRK01,OUT027,2624.285586051955
FDN25,OUT017,859.4804293220585
FDB60,OUT046,3092.6216159552832
FDQ13,OUT017,1305.705412790913
DRK13,OUT045,3109.5334495967663
DRF25,OUT018,695.2981677696403
NCD42,OUT019,90.47344672391763
FDW25,OUT045,1380.8927898516254
NCV29,OUT027,4892.289392454021
NCK42,OUT035,3557.6014211345664
DRJ13,OUT027,4111.393308978068
DRD15,OUT017,3860.62635037621
FDM27,OUT045,2524.7329348714466
FDZ50,OUT018,3081.8332813969837
FDC04,OUT046,4001.8262384506743
FDF50,OUT049,3092.6216159552832
FDP15,OUT045,4008.296477557728
FDK46,OUT035,4062.9575170791886
FDZ56,OUT018,2741.8326818723203
FDY60,OUT049,2155.3886182382203
FDB10,OUT035,3938.076274665484
FDR57,OUT045,2517.8837974795806
FDU58,OUT049,3092.6216159552832
FDH02,OUT046,1485.5125643169415
FDP48,OUT013,3082.4429478276807
FDI46,OUT035,4040.3768971972154
FDW56,OUT013,3092.6216159552832
NCM19,OUT010,264.0631764055431
FDS50,OUT027,5981.342805617498
FDK24,OUT013,695.2981677696403
FDO36,OUT017,2938.3974642882595
FDK45,OUT027,3002.1813256555542
NCL05,OUT045,695.2981677696403
FDL32,OUT018,1872.9209968895798
FDA28,OUT049,2083.2169914251226
FDY36,OUT018,1082.333237046173
FDP32,OUT018,2083.2169914251226
FDL50,OUT046,2083.2169914251226
DRC24,OUT049,2482.985847197178
NCS18,OUT017,1575.520000901861
FDD16,OUT017,1142.0322883882995
NCV18,OUT013,1380.8927898516254
FDX07,OUT046,3082.4429478276807
NCZ05,OUT027,2680.11726955397
NCI31,OUT013,695.2981677696403
FDK14,OUT049,1305.705412790913
NCR06,OUT045,695.2981677696403
NCF54,OUT049,2837.650574505186
DRG23,OUT010,376.7022553985237
FDD53,OUT046,695.2981677696403
NCM31,OUT027,3346.8482511879724
FDT16,OUT017,4075.958866385864
FDR40,OUT035,1214.4347712228175
DRG25,OUT017,3092.6216159552832
FDT10,OUT035,912.6248534494639
FDY32,OUT013,2691.0290985652014
FDN50,OUT035,1524.6168463952338
FDZ35,OUT019,282.239264482768
NCP54,OUT045,2083.2169914251226
NCD07,OUT035,1622.2978025144387
FDS02,OUT018,3105.0265596727672
DRN59,OUT018,706.1505478734296
DRB24,OUT013,2517.8837974795806
FDP37,OUT027,3251.445014882669
DRB01,OUT018,3081.8332813969837
FDR47,OUT046,3092.6216159552832
NCM31,OUT010,285.5300047682585
NCF06,OUT027,6434.876972462001
NCV17,OUT027,3263.5393358441133
FDS10,OUT049,2873.2590180006023
FDN52,OUT035,1399.2927510755655
FDZ48,OUT013,1872.9209968895798
FDJ48,OUT049,4046.725175904052
DRB13,OUT027,4913.061477680556
FDV59,OUT017,3560.0841497841825
FDL32,OUT035,1615.5519455257117
FDZ12,OUT035,2087.757861155802
NCR06,OUT027,1109.5349089935335
FDP51,OUT017,2067.64271859662
FDY22,OUT013,2087.757861155802
FDZ38,OUT049,2819.894151439312
NCO54,OUT035,859.4804293220585
FDR23,OUT035,2837.650574505186
FDM38,OUT049,859.4804293220585
FDS25,OUT013,1744.5357659963101
FDZ22,OUT013,1305.705412790913
FDZ20,OUT019,532.8260094486121
FDD45,OUT010,223.71396471496652
FDN03,OUT049,4120.079268562208
NCW30,OUT046,4127.995404004952
FDY24,OUT027,1632.669630966924
FDJ26,OUT019,555.0395877396819
FDM15,OUT049,2482.985847197178
NCW54,OUT027,1640.1301041243707
FDA23,OUT045,1554.6333790350834
FDA39,OUT019,85.37496659219929
FDZ12,OUT017,2466.0833550235084
NCB42,OUT046,1912.9074872744711
FDL16,OUT046,706.1505478734296
FDO24,OUT019,381.18473197529323
NCP42,OUT046,3092.6216159552832
FDR19,OUT018,2459.6510155577193
DRL01,OUT045,3839.5107081130705
FDV37,OUT046,3138.8855997186843
FDI41,OUT010,327.88207666364315
FDF58,OUT049,956.6803613656891
NCF43,OUT018,2087.757861155802
FDN02,OUT049,3554.711046362912
NCP41,OUT035,1575.520000901861
NCY17,OUT027,1109.5349089935335
FDL58,OUT027,5233.420626762386
NCA30,OUT027,5006.646609513118
FDE46,OUT018,2465.3009157589586
FDY38,OUT035,3806.3460743589862
NCH29,OUT027,2638.290267135777
FDO20,OUT045,3999.5305144062136
FDP44,OUT018,1563.676858596357
FDM02,OUT027,2531.4097750250867
FDJ14,OUT027,2038.9006514519751
FDH04,OUT010,231.1714129043413
DRK23,OUT046,4062.9575170791886
NCW05,OUT046,1575.520000901861
FDF12,OUT049,2466.0833550235084
FDL51,OUT019,553.7500265852959
FDN03,OUT018,4025.7831752408824
DRJ37,OUT049,2471.733255224748
FDM12,OUT019,525.0208893210918
FDA16,OUT045,3604.921352425833
NCB07,OUT017,3109.5334495967663
NCI17,OUT019,274.84281778534404
FDR51,OUT046,2466.0833550235084
FDJ55,OUT045,3854.3591410743034
NCZ17,OUT013,695.2981677696403
FDU25,OUT013,887.9791013383277
NCG18,OUT045,1563.676858596357
DRM11,OUT017,4053.810790423438
FDH16,OUT035,1514.4134254055966
FDZ04,OUT018,931.325649111527
NCX53,OUT035,2087.757861155802
FDX38,OUT027,1231.7203911980132
FDX09,OUT046,2837.650574505186
NCW05,OUT018,1575.520000901861
NCS41,OUT017,3092.6216159552832
FDI26,OUT046,2837.650574505186
NCZ41,OUT027,3251.445014882669
NCK06,OUT046,2083.2169914251226
FDX23,OUT027,2638.290267135777
NCA42,OUT046,2581.4171552670095
FDC20,OUT049,859.4804293220585
DRC49,OUT018,2459.6510155577193
FDX01,OUT013,1934.4819614265987
FDC08,OUT045,3766.882285382632
FDC02,OUT017,4160.914433884145
FDK10,OUT045,2880.927613519877
DRC24,OUT013,2499.2624164119784
FDW16,OUT019,245.35926929772384
NCU06,OUT018,3734.7897968591965
DRA59,OUT045,3088.5846374187163
FDR24,OUT019,255.3013877771436
DRL35,OUT018,695.2981677696403
FDA49,OUT013,1375.0353278290881
NCC55,OUT046,695.2981677696403
DRD24,OUT019,314.3073717351159
NCE55,OUT049,2837.650574505186
FDT33,OUT045,2759.0533558964094
NCT53,OUT013,2704.045838215326
FDS26,OUT046,4020.2138826991763
FDL22,OUT018,1504.833844842799
FDP44,OUT017,1563.676858596357
FDC52,OUT018,2459.6510155577193
FDI53,OUT010,432.1585712865909
FDZ23,OUT046,3092.6216159552832
NCT18,OUT013,3082.4429478276807
FDR13,OUT046,1934.4819614265987
FDB09,OUT010,271.35908508298513
FDZ60,OUT013,1582.172648968509
FDB11,OUT046,3820.39405901632
FDC10,OUT018,2067.64271859662
FDW56,OUT035,3092.6216159552832
FDK14,OUT027,2178.83338943517
DRE27,OUT027,2638.290267135777
FDA38,OUT017,4026.644593852907
FDT11,OUT045,3092.6216159552832
FDP15,OUT035,4017.4432042134786
FDV27,OUT035,1413.3911518257728
FDS36,OUT027,2705.698840171907
FDY40,OUT027,1231.7203911980132
NCF19,OUT049,727.6414913421227
FDF53,OUT045,3082.4429478276807
FDS14,OUT027,4032.3948950462554
FDE56,OUT046,1013.1070193947392
FDZ19,OUT035,2837.650574505186
FDZ46,OUT013,1622.2978025144387
FDR16,OUT046,3513.122071999415
FDG29,OUT018,695.2981677696403
NCE30,OUT017,3504.8058662670214
FDZ40,OUT046,844.0393730031814
FDG58,OUT018,2511.4514580137916
DRH03,OUT013,1545.200940061716
FDZ47,OUT045,1554.6333790350834
FDV04,OUT018,2569.987786714288
FDZ10,OUT018,2083.2169914251226
FDG46,OUT017,1872.9209968895798
NCF07,OUT045,1554.6333790350834
FDY44,OUT035,3092.6216159552832
FDB21,OUT013,3938.779999281934
FDS20,OUT035,3082.4429478276807
FDS49,OUT049,1214.4347712228175
FDX55,OUT027,5981.342805617498
NCQ02,OUT018,3081.8332813969837
FDR25,OUT013,4116.986209586838
DRG39,OUT045,859.4804293220585
FDB46,OUT046,3513.122071999415
NCC30,OUT018,2863.706939495788
FDE58,OUT035,2067.64271859662
FDC05,OUT019,601.589213905478
FDY15,OUT046,2581.4171552670095
FDG14,OUT046,2466.0833550235084
FDL08,OUT049,3983.9135486434084
FDQ47,OUT013,695.2981677696403
FDN12,OUT035,1602.9744283168961
FDW10,OUT013,2812.587935479101
FDD02,OUT035,1965.0635480443823
FDX35,OUT010,701.6479138854248
FDT35,OUT046,2759.0533558964094
DRN47,OUT019,515.0585877922307
FDB11,OUT010,550.7266251678179
FDN20,OUT045,2759.0533558964094
FDB59,OUT035,3168.7238519185053
FDJ58,OUT045,2837.650574505186
FDU60,OUT046,2759.0533558964094
FDS03,OUT049,1024.9747006385276
FDU40,OUT019,514.96953836261
DRH15,OUT049,706.1505478734296
FDD04,OUT027,3882.538711973187
FDQ01,OUT046,4010.5279491689794
FDF28,OUT035,2083.2169914251226
FDD22,OUT010,275.8687736957944
FDY19,OUT046,1965.0635480443823
FDN33,OUT035,1524.6168463952338
FDV36,OUT035,2083.2169914251226
FDW01,OUT010,330.34487657880413
FDJ28,OUT049,3092.6216159552832
FDB17,OUT035,2880.927613519877
FDM40,OUT049,2087.757861155802
FDV46,OUT045,2087.757861155802
FDQ44,OUT049,2059.4815941163374
NCD42,OUT046,695.2981677696403
